reference	start	end	pvalue
chr2:198274706-198281489	5427	5428	-0.946022113811
chr2:198274706-198281489	5436	5438	-1.41903317072
chr2:198274706-198281489	5456	5457	-0.946022113811
chr2:198274706-198281489	5467	5473	-3.31107739834
chr2:198274706-198281489	5475	5480	-2.83806634143
chr2:198274706-198281489	5483	5485	-1.41903317072
chr2:198274706-198281489	5489	5491	-1.41903317072
chr2:198274706-198281489	5493	5494	-0.946022113811
chr2:198274706-198281489	5498	5501	-1.89204422762
chr2:198274706-198281489	5506	5509	-1.89204422762
chr2:198274706-198281489	5513	5514	-0.946022113811
chr2:198274706-198281489	5523	5528	-2.83806634143
chr2:198274706-198281489	5530	5536	-3.31107739834
chr2:198274706-198281489	5538	5712	-82.7769349585
chr2:198274706-198281489	5714	5727	-6.62215479668
chr2:198274706-198281489	5739	5740	-0.946022113811
chr2:198274706-198281489	5745	5746	-0.946022113811
chr2:198274706-198281489	5761	5845	-40.205939837
chr2:198274706-198281489	5847	5877	-14.6633427641
chr2:198274706-198281489	5879	5955	-36.4218513817
chr2:198274706-198281489	5958	5961	-1.89204422762
chr2:198274706-198281489	5966	5972	-3.31107739834
chr2:198274706-198281489	5974	5979	-2.83806634143
chr2:198274706-198281489	5981	6002	-10.4062432519
chr2:198274706-198281489	6004	6202	-94.1292003242
chr2:198274706-198281489	6204	6263	-28.3806634143
chr2:198274706-198281489	6265	6420	-73.7897248773
chr2:198274706-198281489	6422	6519	-46.3550835767
chr2:198281610-198283257	1	21	-10.559036245
chr2:198281610-198283257	23	563	-272.020886121
chr2:198281610-198283257	567	570	-2.01124499905
chr2:198281610-198283257	572	575	-2.01124499905
chr2:198281610-198283257	577	580	-2.01124499905
chr2:198281610-198283257	582	583	-1.00562249952
chr2:198281610-198283257	586	589	-2.01124499905
chr2:198281610-198283257	591	598	-4.0224899981
chr2:198281610-198283257	600	606	-3.51967874834
chr2:198281610-198283257	609	613	-2.51405624881
chr2:198281610-198283257	628	630	-1.50843374929
chr2:198281610-198283257	635	638	-2.01124499905
chr2:198281610-198283257	640	645	-3.01686749857
chr2:198281610-198283257	647	726	-40.224899981
chr2:198281610-198283257	728	734	-3.51967874834
chr2:198281610-198283257	736	746	-5.53092374738
chr2:198281610-198283257	748	760	-6.53654624691
chr2:198281610-198283257	764	769	-3.01686749857
chr2:198281610-198283257	771	775	-2.51405624881
chr2:198281610-198283257	779	791	-6.53654624691
chr2:198281610-198283257	793	851	-29.665863736
chr2:198281610-198283257	853	916	-32.1799199848
chr2:198281610-198283257	918	972	-27.6546187369
chr2:198281610-198283257	974	987	-7.03935749667
chr2:198281610-198283257	989	998	-5.02811249762
chr2:198281610-198283257	1000	1018	-9.55341374548
chr2:198281610-198283257	1020	1066	-23.6321287388
chr2:198281610-198283257	1070	1073	-2.01124499905
chr2:198281610-198283257	1075	1078	-2.01124499905
chr2:198281610-198283257	1088	1090	-1.50843374929
chr2:198281610-198283257	1092	1093	-1.00562249952
chr2:198281610-198283257	1095	1098	-2.01124499905
chr2:198281610-198283257	1100	1104	-2.51405624881
chr2:198281610-198283257	1106	1111	-3.01686749857
chr2:198281610-198283257	1116	1119	-2.01124499905
chr2:198281610-198283257	1171	1174	-2.01124499905
chr2:198281610-198283257	1177	1178	-1.00562249952
chr2:198281610-198283257	1180	1183	-2.01124499905
chr2:198281610-198283257	1185	1186	-1.00562249952
chr2:198281610-198283257	1188	1194	-3.51967874834
chr2:198281610-198283257	1205	1283	-39.7220887312
chr2:198281610-198283257	1285	1286	-1.00562249952
chr2:198281610-198283257	1288	1290	-1.50843374929
chr2:198281610-198283257	1292	1296	-2.51405624881
chr2:198281610-198283257	1299	1307	-4.52530124786
chr2:198281610-198283257	1309	1319	-5.53092374738
chr2:198281610-198283257	1321	1328	-4.0224899981
chr2:198283287-198283545	1	2	-4.41898814624
chr2:198283287-198283545	7	11	-11.0474703656
chr2:198283287-198283545	15	17	-6.62848221936
chr2:198283287-198283545	24	25	-4.41898814624
chr2:198283287-198283545	27	33	-15.4664585118
chr2:198283287-198283545	42	48	-15.4664585118
chr2:198283287-198283545	50	53	-8.83797629248
chr2:198283287-198283545	55	57	-6.62848221936
chr2:198283287-198283545	61	69	-19.8854466581
chr2:198283287-198283545	73	74	-4.41898814624
chr2:198283287-198283545	78	79	-4.41898814624
chr2:198283287-198283545	81	82	-4.41898814624
chr2:198283287-198283545	84	97	-30.9329170237
chr2:198283287-198283545	99	108	-22.0949407312
chr2:198283287-198283545	112	125	-30.9329170237
chr2:198283287-198283545	127	141	-33.1424110968
chr2:198283287-198283545	143	149	-15.4664585118
chr2:198283287-198283545	153	169	-37.561399243
chr2:198283287-198283545	171	176	-13.2569644387
chr2:198283287-198283545	178	179	-4.41898814624
chr2:198283287-198283545	183	186	-8.83797629248
chr2:198283287-198283545	191	193	-6.62848221936
chr2:198283287-198283545	195	197	-6.62848221936
chr2:198283287-198283545	199	202	-8.83797629248
chr2:198283650-198285176	2	10	-9.99642056008
chr2:198283650-198285176	15	18	-4.44285358226
chr2:198283650-198285176	20	29	-11.1071339556
chr2:198283650-198285176	34	43	-11.1071339556
chr2:198283650-198285176	45	47	-3.33214018669
chr2:198283650-198285176	51	54	-4.44285358226
chr2:198283650-198285176	63	69	-7.77499376895
chr2:198283650-198285176	71	77	-7.77499376895
chr2:198283650-198285176	79	83	-5.55356697782
chr2:198283650-198285176	85	90	-6.66428037339
chr2:198283650-198285176	95	108	-15.5499875379
chr2:198283650-198285176	110	113	-4.44285358226
chr2:198283650-198285176	115	116	-2.22142679113
chr2:198283650-198285176	118	129	-13.3285607468
chr2:198283650-198285176	131	140	-11.1071339556
chr2:198283650-198285176	144	154	-12.2178473512
chr2:198283650-198285176	156	157	-2.22142679113
chr2:198283650-198285176	162	172	-12.2178473512
chr2:198283650-198285176	174	184	-12.2178473512
chr2:198283650-198285176	186	187	-2.22142679113
chr2:198283650-198285176	191	193	-3.33214018669
chr2:198283650-198285176	196	204	-9.99642056008
chr2:198283650-198285176	206	212	-7.77499376895
chr2:198283650-198285176	214	226	-14.4392741423
chr2:198283650-198285176	228	234	-7.77499376895
chr2:198283650-198285176	236	237	-2.22142679113
chr2:198283650-198285176	239	240	-2.22142679113
chr2:198283650-198285176	243	259	-18.8821277246
chr2:198283650-198285176	263	267	-5.55356697782
chr2:198283650-198285176	269	279	-12.2178473512
chr2:198283650-198285176	281	303	-25.546408098
chr2:198283650-198285176	305	308	-4.44285358226
chr2:198283650-198285176	310	314	-5.55356697782
chr2:198283650-198285176	317	325	-9.99642056008
chr2:198283650-198285176	332	337	-6.66428037339
chr2:198283650-198285176	339	340	-2.22142679113
chr2:198283650-198285176	345	347	-3.33214018669
chr2:198283650-198285176	349	351	-3.33214018669
chr2:198283650-198285176	358	360	-3.33214018669
chr2:198283650-198285176	364	371	-8.88570716452
chr2:198283650-198285176	376	379	-4.44285358226
chr2:198283650-198285176	381	388	-8.88570716452
chr2:198283650-198285176	391	392	-2.22142679113
chr2:198283650-198285176	394	403	-11.1071339556
chr2:198283650-198285176	408	409	-2.22142679113
chr2:198283650-198285176	415	417	-3.33214018669
chr2:198283650-198285176	422	423	-2.22142679113
chr2:198283650-198285176	425	427	-3.33214018669
chr2:198283650-198285176	429	433	-5.55356697782
chr2:198283650-198285176	435	436	-2.22142679113
chr2:198283650-198285176	450	451	-2.22142679113
chr2:198283650-198285176	455	456	-2.22142679113
chr2:198283650-198285176	459	462	-4.44285358226
chr2:198283650-198285176	464	469	-6.66428037339
chr2:198283650-198285176	471	473	-3.33214018669
chr2:198283650-198285176	476	478	-3.33214018669
chr2:198283650-198285176	482	483	-2.22142679113
chr2:198283650-198285176	485	493	-9.99642056008
chr2:198283650-198285176	497	498	-2.22142679113
chr2:198283650-198285176	501	504	-4.44285358226
chr2:198283650-198285176	506	517	-13.3285607468
chr2:198283650-198285176	519	523	-5.55356697782
chr2:198283650-198285176	526	530	-5.55356697782
chr2:198283650-198285176	532	549	-19.9928411202
chr2:198283650-198285176	555	558	-4.44285358226
chr2:198283650-198285176	560	562	-3.33214018669
chr2:198283650-198285176	587	591	-5.55356697782
chr2:198283650-198285176	597	598	-2.22142679113
chr2:198283650-198285176	600	603	-4.44285358226
chr2:198283650-198285176	605	606	-2.22142679113
chr2:198283650-198285176	608	609	-2.22142679113
chr2:198283650-198285176	611	612	-2.22142679113
chr2:198283650-198285176	626	627	-2.22142679113
chr2:198283650-198285176	630	634	-5.55356697782
chr2:198283650-198285176	636	638	-3.33214018669
chr2:198283650-198285176	640	641	-2.22142679113
chr2:198283650-198285176	654	656	-3.33214018669
chr2:198283650-198285176	660	661	-2.22142679113
chr2:198283650-198285176	663	665	-3.33214018669
chr2:198283650-198285176	668	677	-11.1071339556
chr2:198283650-198285176	682	685	-4.44285358226
chr2:198283650-198285176	690	693	-4.44285358226
chr2:198283650-198285176	703	704	-2.22142679113
chr2:198283650-198285176	708	709	-2.22142679113
chr2:198283650-198285176	712	713	-2.22142679113
chr2:198283650-198285176	720	721	-2.22142679113
chr2:198283650-198285176	724	726	-3.33214018669
chr2:198283650-198285176	731	732	-2.22142679113
chr2:198283650-198285176	737	739	-3.33214018669
chr2:198283650-198285176	742	747	-6.66428037339
chr2:198283650-198285176	750	751	-2.22142679113
chr2:198283650-198285176	758	760	-3.33214018669
chr2:198283650-198285176	768	772	-5.55356697782
chr2:198283650-198285176	774	777	-4.44285358226
chr2:198283650-198285176	779	781	-3.33214018669
chr2:198283650-198285176	783	788	-6.66428037339
chr2:198283650-198285176	790	791	-2.22142679113
chr2:198283650-198285176	794	801	-8.88570716452
chr2:198283650-198285176	805	806	-2.22142679113
chr2:198283650-198285176	810	811	-2.22142679113
chr2:198283650-198285176	843	846	-4.44285358226
chr2:198283650-198285176	849	851	-3.33214018669
chr2:198283650-198285176	856	858	-3.33214018669
chr2:198283650-198285176	861	862	-2.22142679113
chr2:198283650-198285176	869	871	-3.33214018669
chr2:198283650-198285176	901	902	-2.22142679113
chr2:198283650-198285176	909	911	-3.33214018669
chr2:198283650-198285176	914	919	-6.66428037339
chr2:198283650-198285176	922	929	-8.88570716452
chr2:198283650-198285176	931	933	-3.33214018669
chr2:198283650-198285176	936	941	-6.66428037339
chr2:198283650-198285176	948	951	-4.44285358226
chr2:198283650-198285176	955	956	-2.22142679113
chr2:198283650-198285176	958	962	-5.55356697782
chr2:198283650-198285176	966	968	-3.33214018669
chr2:198283650-198285176	970	978	-9.99642056008
chr2:198283650-198285176	980	983	-4.44285358226
chr2:198283650-198285176	988	989	-2.22142679113
chr2:198283650-198285176	997	998	-2.22142679113
chr2:198283650-198285176	1000	1005	-6.66428037339
chr2:198283650-198285176	1010	1011	-2.22142679113
chr2:198283650-198285176	1013	1022	-11.1071339556
chr2:198283650-198285176	1024	1028	-5.55356697782
chr2:198283650-198285176	1030	1032	-3.33214018669
chr2:198283650-198285176	1036	1040	-5.55356697782
chr2:198283650-198285176	1042	1043	-2.22142679113
chr2:198283650-198285176	1048	1049	-2.22142679113
chr2:198283650-198285176	1052	1058	-7.77499376895
chr2:198283650-198285176	1070	1076	-7.77499376895
chr2:198283650-198285176	1078	1079	-2.22142679113
chr2:198283650-198285176	1085	1089	-5.55356697782
chr2:198283650-198285176	1093	1094	-2.22142679113
chr2:198283650-198285176	1097	1104	-8.88570716452
chr2:198283650-198285176	1106	1110	-5.55356697782
chr2:198283650-198285176	1114	1117	-4.44285358226
chr2:198283650-198285176	1123	1125	-3.33214018669
chr2:198283650-198285176	1127	1128	-2.22142679113
chr2:198283650-198285176	1133	1136	-4.44285358226
chr2:198283650-198285176	1138	1139	-2.22142679113
chr2:198283650-198285176	1141	1144	-4.44285358226
chr2:198283650-198285176	1153	1155	-3.33214018669
chr2:198283650-198285176	1157	1158	-2.22142679113
chr2:198283650-198285176	1160	1162	-3.33214018669
chr2:198283650-198285176	1164	1168	-5.55356697782
chr2:198283650-198285176	1172	1173	-2.22142679113
chr2:198283650-198285176	1175	1185	-12.2178473512
chr2:198283650-198285176	1187	1191	-5.55356697782
chr2:198283650-198285176	1196	1199	-4.44285358226
chr2:198283650-198285176	1203	1206	-4.44285358226
chr2:198283650-198285176	1208	1209	-2.22142679113
chr2:198283650-198285176	1211	1212	-2.22142679113
chr2:198283650-198285176	1214	1215	-2.22142679113
chr2:198283650-198285176	1218	1222	-5.55356697782
chr2:198283650-198285176	1226	1227	-2.22142679113
chr2:198283650-198285176	1230	1233	-4.44285358226
chr2:198283650-198285176	1235	1237	-3.33214018669
chr2:198283650-198285176	1239	1240	-2.22142679113
chr2:198283650-198285176	1244	1248	-5.55356697782
chr2:198283650-198285176	1250	1251	-2.22142679113
chr2:198283650-198285176	1253	1257	-5.55356697782
chr2:198283650-198285176	1259	1260	-2.22142679113
chr2:198283650-198285176	1262	1263	-2.22142679113
chr2:198283650-198285176	1265	1266	-2.22142679113
chr2:198283650-198285176	1269	1271	-3.33214018669
chr2:198283650-198285176	1273	1276	-4.44285358226
chr2:198283650-198285176	1279	1280	-2.22142679113
chr2:198283650-198285176	1283	1284	-2.22142679113
chr2:198283650-198285176	1289	1290	-2.22142679113
chr2:198283650-198285176	1293	1294	-2.22142679113
chr2:198283650-198285176	1296	1302	-7.77499376895
chr2:198283650-198285176	1304	1305	-2.22142679113
chr2:198283650-198285176	1307	1309	-3.33214018669
chr2:198283650-198285176	1311	1313	-3.33214018669
chr2:198283650-198285176	1315	1318	-4.44285358226
chr2:198283650-198285176	1321	1325	-5.55356697782
chr2:198283650-198285176	1327	1335	-9.99642056008
chr2:198283650-198285176	1338	1340	-3.33214018669
chr2:198283650-198285176	1342	1343	-2.22142679113
chr2:198283650-198285176	1346	1347	-2.22142679113
chr2:198283650-198285176	1349	1350	-2.22142679113
chr2:198283650-198285176	1352	1353	-2.22142679113
chr2:198283650-198285176	1356	1359	-4.44285358226
chr2:198283650-198285176	1365	1370	-6.66428037339
chr2:198283650-198285176	1372	1383	-13.3285607468
chr2:198283650-198285176	1394	1409	-17.771414329
chr2:198283650-198285176	1412	1416	-5.55356697782
chr2:198283650-198285176	1418	1421	-4.44285358226
chr2:198283650-198285176	1423	1425	-3.33214018669
chr2:198283650-198285176	1428	1436	-9.99642056008
chr2:198283650-198285176	1442	1443	-2.22142679113
chr2:198283650-198285176	1449	1450	-2.22142679113
chr2:198283650-198285176	1452	1457	-6.66428037339
chr2:198283650-198285176	1459	1462	-4.44285358226
chr2:198283650-198285176	1464	1465	-2.22142679113
chr2:198283650-198285176	1467	1468	-2.22142679113
chr2:198285832-198288556	1	372	-103.928093513
chr2:198285832-198288556	374	460	-24.3057638056
chr2:198285832-198288556	462	611	-41.9064893199
chr2:198285832-198288556	613	635	-6.42566169572
chr2:198285832-198288556	637	644	-2.23501276373
chr2:198285832-198288556	664	679	-4.47002552746
chr2:198285832-198288556	682	687	-1.6762595728
chr2:198285832-198288556	693	695	-0.838129786398
chr2:198285832-198288556	697	700	-1.11750638186
chr2:198285832-198288556	702	730	-8.10192126852
chr2:198285832-198288556	732	757	-7.26379148212
chr2:198285832-198288556	759	840	-22.9088808282
chr2:198285832-198288556	842	906	-18.1594787053
chr2:198285832-198288556	908	1164	-71.7997850348
chr2:198285832-198288556	1166	1294	-36.0395808151
chr2:198285832-198288556	1296	1299	-1.11750638186
chr2:198285832-198288556	1301	1319	-5.30815531386
chr2:198285832-198288556	1321	1397	-21.5119978509
chr2:198285832-198288556	1399	1409	-3.07314255013
chr2:198285832-198288556	1411	1481	-19.8357382781
chr2:198285832-198288556	1485	1490	-1.6762595728
chr2:198285832-198288556	1492	1499	-2.23501276373
chr2:198285832-198288556	1529	1530	-0.558753190932
chr2:198285832-198288556	1534	1535	-0.558753190932
chr2:198285832-198288556	1538	1545	-2.23501276373
chr2:198285832-198288556	1547	1551	-1.39688297733
chr2:198285832-198288556	1565	1567	-0.838129786398
chr2:198285832-198288556	1597	1601	-1.39688297733
chr2:198285832-198288556	1603	1609	-1.95563616826
chr2:198285832-198288556	1611	1617	-1.95563616826
chr2:198285832-198288556	1619	1625	-1.95563616826
chr2:198285832-198288556	1635	1636	-0.558753190932
chr2:198285832-198288556	1667	1691	-6.98441488665
chr2:198285832-198288556	1694	1702	-2.5143893592
chr2:198285832-198288556	1704	1710	-1.95563616826
chr2:198285832-198288556	1712	1717	-1.6762595728
chr2:198285832-198288556	1719	1720	-0.558753190932
chr2:198285832-198288556	1723	1985	-73.4760446076
chr2:198285832-198288556	1988	1993	-1.6762595728
chr2:198285832-198288556	1996	1997	-0.558753190932
chr2:198285832-198288556	2003	2004	-0.558753190932
chr2:198285832-198288556	2008	2009	-0.558753190932
chr2:198285832-198288556	2013	2014	-0.558753190932
chr2:198285832-198288556	2017	2019	-0.838129786398
chr2:198285832-198288556	2021	2022	-0.558753190932
chr2:198285832-198288556	2024	2027	-1.11750638186
chr2:198285832-198288556	2030	2053	-6.70503829119
chr2:198285832-198288556	2055	2065	-3.07314255013
chr2:198285832-198288556	2069	2070	-0.558753190932
chr2:198285832-198288556	2094	2096	-0.838129786398
chr2:198285832-198288556	2098	2099	-0.558753190932
chr2:198285832-198288556	2102	2103	-0.558753190932
chr2:198285832-198288556	2106	2108	-0.838129786398
chr2:198285832-198288556	2119	2120	-0.558753190932
chr2:198285832-198288556	2122	2123	-0.558753190932
chr2:198285832-198288556	2125	2131	-1.95563616826
chr2:198285832-198288556	2133	2134	-0.558753190932
chr2:198285832-198288556	2140	2141	-0.558753190932
chr2:198285832-198288556	2143	2144	-0.558753190932
chr2:198285832-198288556	2157	2160	-1.11750638186
chr2:198285832-198288556	2164	2167	-1.11750638186
chr2:198285832-198288556	2169	2170	-0.558753190932
chr2:198285832-198288556	2172	2194	-6.42566169572
chr2:198285832-198288556	2202	2203	-0.558753190932
chr2:198285832-198288556	2216	2217	-0.558753190932
chr2:198285832-198288556	2223	2516	-82.1367190671
chr2:198285832-198288556	2518	2565	-13.4100765824
chr2:198285832-198288556	2567	2598	-8.94005105492
chr2:198285832-198288556	2600	2644	-12.571946796
chr2:198285832-198288556	2646	2671	-7.26379148212
chr2:198288673-198299720	1	26	-7.13046378139
chr2:198288673-198299720	28	218	-52.3814839325
chr2:198288673-198299720	220	273	-14.8094247767
chr2:198288673-198299720	277	312	-9.87294985115
chr2:198288673-198299720	314	318	-1.37124303488
chr2:198288673-198299720	320	376	-15.6321705977
chr2:198288673-198299720	378	387	-2.74248606976
chr2:198288673-198299720	389	486	-26.8763634837
chr2:198288673-198299720	488	498	-3.01673467674
chr2:198288673-198299720	500	501	-0.548497213953
chr2:198288673-198299720	503	509	-1.91974024883
chr2:198288673-198299720	511	928	-114.635917716
chr2:198288673-198299720	930	931	-0.548497213953
chr2:198288673-198299720	937	938	-0.548497213953
chr2:198288673-198299720	941	942	-0.548497213953
chr2:198288673-198299720	949	951	-0.822745820929
chr2:198288673-198299720	954	957	-1.09699442791
chr2:198288673-198299720	962	964	-0.822745820929
chr2:198288673-198299720	966	968	-0.822745820929
chr2:198288673-198299720	970	972	-0.822745820929
chr2:198288673-198299720	976	979	-1.09699442791
chr2:198288673-198299720	981	984	-1.09699442791
chr2:198288673-198299720	986	995	-2.74248606976
chr2:198288673-198299720	997	1002	-1.64549164186
chr2:198288673-198299720	1004	1067	-17.5519108465
chr2:198288673-198299720	1069	1091	-6.30771796046
chr2:198288673-198299720	1093	1103	-3.01673467674
chr2:198288673-198299720	1105	1232	-35.103821693
chr2:198288673-198299720	1247	1248	-0.548497213953
chr2:198288673-198299720	1255	1257	-0.822745820929
chr2:198288673-198299720	1262	1263	-0.548497213953
chr2:198288673-198299720	1268	1271	-1.09699442791
chr2:198288673-198299720	1282	1283	-0.548497213953
chr2:198288673-198299720	1285	1292	-2.19398885581
chr2:198288673-198299720	1294	1295	-0.548497213953
chr2:198288673-198299720	1297	1310	-3.83948049767
chr2:198288673-198299720	1313	1319	-1.91974024883
chr2:198288673-198299720	1324	1325	-0.548497213953
chr2:198288673-198299720	1329	1330	-0.548497213953
chr2:198288673-198299720	1333	1334	-0.548497213953
chr2:198288673-198299720	1395	1398	-1.09699442791
chr2:198288673-198299720	1402	1408	-1.91974024883
chr2:198288673-198299720	1410	1411	-0.548497213953
chr2:198288673-198299720	1413	1415	-0.822745820929
chr2:198288673-198299720	1417	1421	-1.37124303488
chr2:198288673-198299720	1423	1426	-1.09699442791
chr2:198288673-198299720	1429	1431	-0.822745820929
chr2:198288673-198299720	1443	1445	-0.822745820929
chr2:198288673-198299720	1447	1448	-0.548497213953
chr2:198288673-198299720	1454	1455	-0.548497213953
chr2:198288673-198299720	1460	1461	-0.548497213953
chr2:198288673-198299720	1479	1486	-2.19398885581
chr2:198288673-198299720	1488	1575	-24.1338774139
chr2:198288673-198299720	1577	1692	-31.8128384093
chr2:198288673-198299720	1694	1796	-28.2476065186
chr2:198288673-198299720	1798	1804	-1.91974024883
chr2:198288673-198299720	1806	1808	-0.822745820929
chr2:198288673-198299720	1812	1814	-0.822745820929
chr2:198288673-198299720	1818	1824	-1.91974024883
chr2:198288673-198299720	1826	1831	-1.64549164186
chr2:198288673-198299720	1833	1841	-2.46823746279
chr2:198288673-198299720	1843	1844	-0.548497213953
chr2:198288673-198299720	1846	1851	-1.64549164186
chr2:198288673-198299720	1853	1857	-1.37124303488
chr2:198288673-198299720	1860	1863	-1.09699442791
chr2:198288673-198299720	1866	1876	-3.01673467674
chr2:198288673-198299720	1878	1939	-17.0034136325
chr2:198288673-198299720	1941	1954	-3.83948049767
chr2:198288673-198299720	1956	1978	-6.30771796046
chr2:198288673-198299720	1980	2188	-57.3179588581
chr2:198288673-198299720	2190	2349	-43.8797771162
chr2:198288673-198299720	2351	2353	-0.822745820929
chr2:198288673-198299720	2356	2357	-0.548497213953
chr2:198288673-198299720	2359	2362	-1.09699442791
chr2:198288673-198299720	2364	2365	-0.548497213953
chr2:198288673-198299720	2369	2371	-0.822745820929
chr2:198288673-198299720	2380	2381	-0.548497213953
chr2:198288673-198299720	2383	2384	-0.548497213953
chr2:198288673-198299720	2389	2392	-1.09699442791
chr2:198288673-198299720	2394	2396	-0.822745820929
chr2:198288673-198299720	2400	2401	-0.548497213953
chr2:198288673-198299720	2404	2405	-0.548497213953
chr2:198288673-198299720	2426	2427	-0.548497213953
chr2:198288673-198299720	2429	2430	-0.548497213953
chr2:198288673-198299720	2432	2433	-0.548497213953
chr2:198288673-198299720	2435	2436	-0.548497213953
chr2:198288673-198299720	2439	2449	-3.01673467674
chr2:198288673-198299720	2451	2462	-3.29098328372
chr2:198288673-198299720	2464	2471	-2.19398885581
chr2:198288673-198299720	2473	3633	-318.4026327
chr2:198288673-198299720	3635	3772	-37.8463077627
chr2:198288673-198299720	3774	3775	-0.548497213953
chr2:198288673-198299720	3777	3778	-0.548497213953
chr2:198288673-198299720	3780	3782	-0.822745820929
chr2:198288673-198299720	3830	3835	-1.64549164186
chr2:198288673-198299720	3838	3839	-0.548497213953
chr2:198288673-198299720	3857	3858	-0.548497213953
chr2:198288673-198299720	3898	3900	-0.822745820929
chr2:198288673-198299720	3904	3905	-0.548497213953
chr2:198288673-198299720	3909	3914	-1.64549164186
chr2:198288673-198299720	3918	3919	-0.548497213953
chr2:198288673-198299720	3926	3928	-0.822745820929
chr2:198288673-198299720	3930	3933	-1.09699442791
chr2:198288673-198299720	3935	3936	-0.548497213953
chr2:198288673-198299720	3939	3945	-1.91974024883
chr2:198288673-198299720	3947	3950	-1.09699442791
chr2:198288673-198299720	3953	3954	-0.548497213953
chr2:198288673-198299720	3956	3960	-1.37124303488
chr2:198288673-198299720	3962	3969	-2.19398885581
chr2:198288673-198299720	3971	3974	-1.09699442791
chr2:198288673-198299720	3976	3983	-2.19398885581
chr2:198288673-198299720	3991	3997	-1.91974024883
chr2:198288673-198299720	3999	4000	-0.548497213953
chr2:198288673-198299720	4004	4005	-0.548497213953
chr2:198288673-198299720	4009	4012	-1.09699442791
chr2:198288673-198299720	4014	4015	-0.548497213953
chr2:198288673-198299720	4018	4021	-1.09699442791
chr2:198288673-198299720	4023	4255	-63.8999254255
chr2:198288673-198299720	4257	4261	-1.37124303488
chr2:198288673-198299720	4265	4267	-0.822745820929
chr2:198288673-198299720	4274	4275	-0.548497213953
chr2:198288673-198299720	4303	4304	-0.548497213953
chr2:198288673-198299720	4308	4309	-0.548497213953
chr2:198288673-198299720	4311	4337	-7.40471238836
chr2:198288673-198299720	4339	4342	-1.09699442791
chr2:198288673-198299720	4344	4658	-86.3883111976
chr2:198288673-198299720	4664	4667	-1.09699442791
chr2:198288673-198299720	4670	4673	-1.09699442791
chr2:198288673-198299720	4675	4685	-3.01673467674
chr2:198288673-198299720	4687	4710	-6.58196656743
chr2:198288673-198299720	4712	4720	-2.46823746279
chr2:198288673-198299720	4724	4733	-2.74248606976
chr2:198288673-198299720	4735	4738	-1.09699442791
chr2:198288673-198299720	4740	4741	-0.548497213953
chr2:198288673-198299720	4743	4746	-1.09699442791
chr2:198288673-198299720	4753	4763	-3.01673467674
chr2:198288673-198299720	4766	4794	-7.95320960231
chr2:198288673-198299720	4796	4798	-0.822745820929
chr2:198288673-198299720	4800	4801	-0.548497213953
chr2:198288673-198299720	4803	4804	-0.548497213953
chr2:198288673-198299720	4806	4811	-1.64549164186
chr2:198288673-198299720	4826	4827	-0.548497213953
chr2:198288673-198299720	4830	4831	-0.548497213953
chr2:198288673-198299720	4833	4837	-1.37124303488
chr2:198288673-198299720	4840	4841	-0.548497213953
chr2:198288673-198299720	4855	4856	-0.548497213953
chr2:198288673-198299720	4865	4870	-1.64549164186
chr2:198288673-198299720	4872	4875	-1.09699442791
chr2:198288673-198299720	4877	4879	-0.822745820929
chr2:198288673-198299720	4884	4891	-2.19398885581
chr2:198288673-198299720	4896	4897	-0.548497213953
chr2:198288673-198299720	4901	4927	-7.40471238836
chr2:198288673-198299720	4931	4936	-1.64549164186
chr2:198288673-198299720	4938	4942	-1.37124303488
chr2:198288673-198299720	4951	4967	-4.6622263186
chr2:198288673-198299720	4969	4986	-4.93647492557
chr2:198288673-198299720	4989	4990	-0.548497213953
chr2:198288673-198299720	4998	5066	-18.9231538814
chr2:198288673-198299720	5068	5149	-22.4883857721
chr2:198288673-198299720	5151	5330	-49.3647492557
chr2:198288673-198299720	5332	5383	-14.2609275628
chr2:198288673-198299720	5385	5550	-45.5252687581
chr2:198288673-198299720	5571	5574	-1.09699442791
chr2:198288673-198299720	5578	5583	-1.64549164186
chr2:198288673-198299720	5589	5595	-1.91974024883
chr2:198288673-198299720	5601	5605	-1.37124303488
chr2:198288673-198299720	5607	5609	-0.822745820929
chr2:198288673-198299720	5619	5620	-0.548497213953
chr2:198288673-198299720	5647	5650	-1.09699442791
chr2:198288673-198299720	5658	5659	-0.548497213953
chr2:198288673-198299720	5662	5666	-1.37124303488
chr2:198288673-198299720	5669	5672	-1.09699442791
chr2:198288673-198299720	5674	5679	-1.64549164186
chr2:198288673-198299720	5681	5682	-0.548497213953
chr2:198288673-198299720	5684	5693	-2.74248606976
chr2:198288673-198299720	5695	5698	-1.09699442791
chr2:198288673-198299720	5700	5703	-1.09699442791
chr2:198288673-198299720	5706	5710	-1.37124303488
chr2:198288673-198299720	5713	5714	-0.548497213953
chr2:198288673-198299720	5716	5717	-0.548497213953
chr2:198288673-198299720	5721	5733	-3.56523189069
chr2:198288673-198299720	5735	5748	-3.83948049767
chr2:198288673-198299720	5750	5759	-2.74248606976
chr2:198288673-198299720	5761	5766	-1.64549164186
chr2:198288673-198299720	5770	5776	-1.91974024883
chr2:198288673-198299720	5778	5781	-1.09699442791
chr2:198288673-198299720	5783	5790	-2.19398885581
chr2:198288673-198299720	5797	5798	-0.548497213953
chr2:198288673-198299720	5801	5803	-0.822745820929
chr2:198288673-198299720	5810	5812	-0.822745820929
