reference	start	end	pvalue
chr2:198283650-198285176	501	503	-2.63945343593
chr2:198283650-198285176	506	514	-7.91836030778
chr2:198283650-198285176	525	527	-2.63945343593
chr2:198283650-198285176	532	533	-1.75963562395
chr2:198283650-198285176	537	540	-3.5192712479
chr2:198283650-198285176	542	545	-3.5192712479
chr2:198283650-198285176	547	549	-2.63945343593
chr2:198283650-198285176	551	552	-1.75963562395
chr2:198283650-198285176	556	560	-4.39908905988
chr2:198283650-198285176	575	577	-2.63945343593
chr2:198283650-198285176	589	591	-2.63945343593
chr2:198283650-198285176	598	599	-1.75963562395
chr2:198283650-198285176	601	603	-2.63945343593
chr2:198283650-198285176	605	608	-3.5192712479
chr2:198283650-198285176	610	613	-3.5192712479
chr2:198283650-198285176	626	627	-1.75963562395
chr2:198283650-198285176	635	641	-6.15872468383
chr2:198283650-198285176	645	646	-1.75963562395
chr2:198283650-198285176	649	650	-1.75963562395
chr2:198283650-198285176	652	653	-1.75963562395
chr2:198283650-198285176	662	664	-2.63945343593
chr2:198283650-198285176	668	672	-4.39908905988
chr2:198283650-198285176	675	676	-1.75963562395
chr2:198283650-198285176	683	685	-2.63945343593
chr2:198283650-198285176	688	695	-7.0385424958
chr2:198283650-198285176	697	699	-2.63945343593
chr2:198283650-198285176	712	713	-1.75963562395
chr2:198283650-198285176	716	726	-9.67799593173
chr2:198283650-198285176	735	739	-4.39908905988
chr2:198283650-198285176	742	744	-2.63945343593
chr2:198283650-198285176	763	765	-2.63945343593
chr2:198283650-198285176	767	772	-5.27890687185
chr2:198283650-198285176	775	776	-1.75963562395
chr2:198283650-198285176	778	782	-4.39908905988
chr2:198283650-198285176	784	786	-2.63945343593
chr2:198283650-198285176	795	797	-2.63945343593
chr2:198283650-198285176	799	801	-2.63945343593
chr2:198283650-198285176	804	807	-3.5192712479
chr2:198283650-198285176	809	810	-1.75963562395
chr2:198283650-198285176	812	813	-1.75963562395
chr2:198283650-198285176	823	824	-1.75963562395
chr2:198283650-198285176	827	829	-2.63945343593
chr2:198283650-198285176	831	832	-1.75963562395
chr2:198283650-198285176	835	840	-5.27890687185
chr2:198283650-198285176	844	851	-7.0385424958
chr2:198283650-198285176	860	864	-4.39908905988
chr2:198283650-198285176	866	868	-2.63945343593
chr2:198283650-198285176	874	878	-4.39908905988
chr2:198283650-198285176	882	884	-2.63945343593
chr2:198283650-198285176	888	890	-2.63945343593
chr2:198283650-198285176	892	894	-2.63945343593
chr2:198283650-198285176	897	898	-1.75963562395
chr2:198283650-198285176	901	905	-4.39908905988
chr2:198283650-198285176	909	912	-3.5192712479
chr2:198283650-198285176	914	920	-6.15872468383
chr2:198283650-198285176	922	923	-1.75963562395
chr2:198283650-198285176	932	933	-1.75963562395
chr2:198283650-198285176	935	936	-1.75963562395
chr2:198283650-198285176	954	956	-2.63945343593
chr2:198283650-198285176	958	962	-4.39908905988
chr2:198283650-198285176	964	965	-1.75963562395
chr2:198283650-198285176	967	975	-7.91836030778
chr2:198283650-198285176	978	980	-2.63945343593
chr2:198283650-198285176	982	983	-1.75963562395
chr2:198283650-198285176	985	986	-1.75963562395
chr2:198283650-198285176	988	989	-1.75963562395
chr2:198283650-198285176	991	999	-7.91836030778
chr2:198283650-198285176	1001	1005	-4.39908905988
chr2:198283650-198285176	1007	1008	-1.75963562395
chr2:198283650-198285176	1011	1022	-10.5578137437
chr2:198283650-198285176	1024	1026	-2.63945343593
chr2:198283650-198285176	1030	1032	-2.63945343593
chr2:198283650-198285176	1035	1038	-3.5192712479
chr2:198283650-198285176	1040	1042	-2.63945343593
chr2:198283650-198285176	1047	1048	-1.75963562395
chr2:198283650-198285176	1050	1052	-2.63945343593
chr2:198283650-198285176	1054	1057	-3.5192712479
chr2:198283650-198285176	1065	1068	-3.5192712479
chr2:198283650-198285176	1075	1080	-5.27890687185
chr2:198283650-198285176	1083	1084	-1.75963562395
chr2:198283650-198285176	1086	1091	-5.27890687185
chr2:198283650-198285176	1096	1099	-3.5192712479
chr2:198283650-198285176	1103	1106	-3.5192712479
chr2:198283650-198285176	1108	1110	-2.63945343593
chr2:198283650-198285176	1114	1116	-2.63945343593
chr2:198283650-198285176	1118	1120	-2.63945343593
chr2:198283650-198285176	1126	1128	-2.63945343593
chr2:198283650-198285176	1132	1133	-1.75963562395
chr2:198283650-198285176	1135	1136	-1.75963562395
chr2:198283650-198285176	1138	1143	-5.27890687185
chr2:198283650-198285176	1152	1157	-5.27890687185
chr2:198283650-198285176	1161	1162	-1.75963562395
chr2:198283650-198285176	1164	1166	-2.63945343593
chr2:198283650-198285176	1168	1169	-1.75963562395
chr2:198283650-198285176	1175	1186	-10.5578137437
chr2:198283650-198285176	1188	1192	-4.39908905988
chr2:198283650-198285176	1203	1204	-1.75963562395
chr2:198283650-198285176	1208	1209	-1.75963562395
chr2:198283650-198285176	1211	1212	-1.75963562395
chr2:198283650-198285176	1218	1219	-1.75963562395
chr2:198283650-198285176	1224	1225	-1.75963562395
chr2:198283650-198285176	1230	1233	-3.5192712479
chr2:198283650-198285176	1236	1239	-3.5192712479
chr2:198283650-198285176	1243	1245	-2.63945343593
chr2:198283650-198285176	1247	1252	-5.27890687185
chr2:198283650-198285176	1254	1257	-3.5192712479
chr2:198283650-198285176	1269	1275	-6.15872468383
chr2:198283650-198285176	1293	1294	-1.75963562395
chr2:198283650-198285176	1296	1297	-1.75963562395
chr2:198283650-198285176	1314	1316	-2.63945343593
chr2:198283650-198285176	1321	1325	-4.39908905988
chr2:198283650-198285176	1328	1329	-1.75963562395
chr2:198283650-198285176	1331	1333	-2.63945343593
chr2:198283650-198285176	1337	1340	-3.5192712479
chr2:198283650-198285176	1351	1353	-2.63945343593
chr2:198283650-198285176	1355	1358	-3.5192712479
chr2:198283650-198285176	1367	1368	-1.75963562395
chr2:198283650-198285176	1370	1379	-8.79817811976
chr2:198283650-198285176	1381	1383	-2.63945343593
chr2:198283650-198285176	1385	1386	-1.75963562395
chr2:198283650-198285176	1397	1399	-2.63945343593
chr2:198283650-198285176	1402	1405	-3.5192712479
chr2:198283650-198285176	1408	1410	-2.63945343593
chr2:198283650-198285176	1412	1415	-3.5192712479
chr2:198283650-198285176	1418	1420	-2.63945343593
chr2:198283650-198285176	1424	1425	-1.75963562395
chr2:198283650-198285176	1428	1429	-1.75963562395
chr2:198283650-198285176	1431	1434	-3.5192712479
chr2:198283650-198285176	1441	1442	-1.75963562395
chr2:198283650-198285176	1449	1450	-1.75963562395
chr2:198283650-198285176	1452	1458	-6.15872468383
chr2:198283650-198285176	1460	1461	-1.75963562395
chr2:198283650-198285176	1464	1470	-6.15872468383
chr2:198283650-198285176	1472	1475	-3.5192712479
chr2:198285241-198285777	1	2	-0.0536524109776
chr2:198285241-198285777	4	7	-0.107304821955
chr2:198285241-198285777	9	85	-2.06561782264
chr2:198285241-198285777	87	111	-0.670655137221
chr2:198285241-198285777	113	126	-0.375566876844
chr2:198285241-198285777	128	188	-1.63639853482
chr2:198285241-198285777	190	391	-5.41889350874
chr2:198285241-198285777	393	397	-0.134131027444
chr2:198285241-198285777	399	478	-2.14609643911
chr2:198285832-198288556	1	91	-5.63804172833
chr2:198285832-198288556	93	135	-2.66412960789
chr2:198285832-198288556	137	204	-4.21304217062
chr2:198285832-198288556	206	361	-9.66521439143
chr2:198285832-198288556	363	448	-5.32825921579
chr2:198285832-198288556	450	457	-0.495652020073
chr2:198285832-198288556	459	527	-4.27499867313
chr2:198285832-198288556	529	534	-0.371739015055
chr2:198285832-198288556	536	634	-6.13369374841
chr2:198285832-198288556	636	643	-0.495652020073
chr2:198285832-198288556	647	648	-0.123913005018
chr2:198285832-198288556	650	651	-0.123913005018
chr2:198285832-198288556	653	655	-0.185869507528
chr2:198285832-198288556	662	663	-0.123913005018
chr2:198285832-198288556	665	1021	-22.1184713958
chr2:198285832-198288556	1023	1229	-12.8249960194
chr2:198285832-198288556	1231	1295	-4.0271726631
chr2:198285832-198288556	1297	1362	-4.08912916561
chr2:198285832-198288556	1364	1499	-8.42608434125
chr2:198285832-198288556	1512	1514	-0.185869507528
chr2:198285832-198288556	1519	1521	-0.185869507528
chr2:198285832-198288556	1523	1531	-0.557608522583
chr2:198285832-198288556	1533	1545	-0.805434532619
chr2:198285832-198288556	1547	1559	-0.805434532619
chr2:198285832-198288556	1563	1574	-0.74347803011
chr2:198285832-198288556	1579	1582	-0.247826010037
chr2:198285832-198288556	1584	1585	-0.123913005018
chr2:198285832-198288556	1587	1592	-0.371739015055
chr2:198285832-198288556	1594	1628	-2.16847758782
chr2:198285832-198288556	1630	1637	-0.495652020073
chr2:198285832-198288556	1643	1645	-0.185869507528
chr2:198285832-198288556	1653	1656	-0.247826010037
chr2:198285832-198288556	1660	1661	-0.123913005018
chr2:198285832-198288556	1666	1701	-2.23043409033
chr2:198285832-198288556	1703	1719	-1.05326054266
chr2:198285832-198288556	1721	1879	-9.85108389896
chr2:198285832-198288556	1881	2001	-7.49673680361
chr2:198285832-198288556	2005	2007	-0.185869507528
chr2:198285832-198288556	2009	2010	-0.123913005018
chr2:198285832-198288556	2013	2026	-0.867391035128
chr2:198285832-198288556	2028	2029	-0.123913005018
chr2:198285832-198288556	2031	2053	-1.42499955771
chr2:198285832-198288556	2055	2072	-1.11521704517
chr2:198285832-198288556	2086	2087	-0.123913005018
chr2:198285832-198288556	2091	2097	-0.433695517564
chr2:198285832-198288556	2099	2101	-0.185869507528
chr2:198285832-198288556	2103	2104	-0.123913005018
chr2:198285832-198288556	2106	2109	-0.247826010037
chr2:198285832-198288556	2111	2114	-0.247826010037
chr2:198285832-198288556	2116	2132	-1.05326054266
chr2:198285832-198288556	2134	2136	-0.185869507528
chr2:198285832-198288556	2138	2142	-0.309782512546
chr2:198285832-198288556	2147	2149	-0.185869507528
chr2:198285832-198288556	2153	2155	-0.185869507528
chr2:198285832-198288556	2159	2160	-0.123913005018
chr2:198285832-198288556	2163	2169	-0.433695517564
chr2:198285832-198288556	2171	2196	-1.61086906524
chr2:198285832-198288556	2200	2203	-0.247826010037
chr2:198285832-198288556	2209	2457	-15.4271691248
chr2:198288673-198299720	1	368	-16.1531876217
chr2:198288673-198299720	370	390	-0.921785163193
chr2:198288673-198299720	392	503	-4.91618753703
chr2:198288673-198299720	505	925	-18.4795977954
chr2:198288673-198299720	927	928	-0.0877890631612
chr2:198288673-198299720	930	945	-0.70231250529
chr2:198288673-198299720	949	952	-0.175578126322
chr2:198288673-198299720	954	959	-0.263367189484
chr2:198288673-198299720	961	974	-0.614523442129
chr2:198288673-198299720	976	995	-0.877890631612
chr2:198288673-198299720	997	1065	-3.02872267906
chr2:198288673-198299720	1067	1077	-0.482839847387
chr2:198288673-198299720	1079	1234	-6.84754692658
chr2:198288673-198299720	1236	1238	-0.131683594742
chr2:198288673-198299720	1241	1245	-0.219472657903
chr2:198288673-198299720	1247	1249	-0.131683594742
chr2:198288673-198299720	1253	1266	-0.614523442129
chr2:198288673-198299720	1268	1270	-0.131683594742
chr2:198288673-198299720	1273	1276	-0.175578126322
chr2:198288673-198299720	1279	1281	-0.131683594742
chr2:198288673-198299720	1283	1311	-1.27294141584
chr2:198288673-198299720	1314	1321	-0.351156252645
chr2:198288673-198299720	1323	1336	-0.614523442129
chr2:198288673-198299720	1338	1339	-0.0877890631612
chr2:198288673-198299720	1341	1342	-0.0877890631612
chr2:198288673-198299720	1349	1350	-0.0877890631612
chr2:198288673-198299720	1354	1355	-0.0877890631612
chr2:198288673-198299720	1368	1369	-0.0877890631612
chr2:198288673-198299720	1391	1392	-0.0877890631612
chr2:198288673-198299720	1394	1396	-0.131683594742
chr2:198288673-198299720	1400	1406	-0.307261721064
chr2:198288673-198299720	1408	1421	-0.614523442129
chr2:198288673-198299720	1423	1432	-0.438945315806
chr2:198288673-198299720	1434	1436	-0.131683594742
chr2:198288673-198299720	1438	1439	-0.0877890631612
chr2:198288673-198299720	1443	1452	-0.438945315806
chr2:198288673-198299720	1454	1457	-0.175578126322
chr2:198288673-198299720	1459	1462	-0.175578126322
chr2:198288673-198299720	1466	1470	-0.219472657903
chr2:198288673-198299720	1474	1475	-0.0877890631612
chr2:198288673-198299720	1477	1804	-14.3974063584
chr2:198288673-198299720	1806	1813	-0.351156252645
chr2:198288673-198299720	1816	1970	-6.803652395
chr2:198288673-198299720	1972	2352	-16.7238165322
chr2:198288673-198299720	2354	2357	-0.175578126322
chr2:198288673-198299720	2361	2366	-0.263367189484
chr2:198288673-198299720	2369	2372	-0.175578126322
chr2:198288673-198299720	2374	2377	-0.175578126322
chr2:198288673-198299720	2379	2385	-0.307261721064
chr2:198288673-198299720	2387	2407	-0.921785163193
chr2:198288673-198299720	2409	2414	-0.263367189484
chr2:198288673-198299720	2416	2481	-2.89703908432
chr2:198288673-198299720	2483	2628	-6.40860161077
chr2:198288673-198299720	2630	3779	-50.4787113177
chr2:198288673-198299720	3782	3787	-0.263367189484
chr2:198288673-198299720	3796	3799	-0.175578126322
chr2:198288673-198299720	3801	3802	-0.0877890631612
chr2:198288673-198299720	3808	3810	-0.131683594742
chr2:198288673-198299720	3814	3815	-0.0877890631612
chr2:198288673-198299720	3821	3824	-0.175578126322
chr2:198288673-198299720	3826	3835	-0.438945315806
chr2:198288673-198299720	3837	3842	-0.263367189484
chr2:198288673-198299720	3844	3848	-0.219472657903
chr2:198288673-198299720	3865	3868	-0.175578126322
chr2:198288673-198299720	3877	3879	-0.131683594742
chr2:198288673-198299720	3886	3889	-0.175578126322
chr2:198288673-198299720	3893	3894	-0.0877890631612
chr2:198288673-198299720	3897	3907	-0.482839847387
chr2:198288673-198299720	3909	3942	-1.49241407374
chr2:198288673-198299720	3946	3974	-1.27294141584
chr2:198288673-198299720	3976	3979	-0.175578126322
chr2:198288673-198299720	3981	3982	-0.0877890631612
chr2:198288673-198299720	3984	3987	-0.175578126322
chr2:198288673-198299720	3989	3991	-0.131683594742
chr2:198288673-198299720	3993	3998	-0.263367189484
chr2:198288673-198299720	4000	4005	-0.263367189484
chr2:198288673-198299720	4007	4048	-1.84357032639
chr2:198288673-198299720	4050	4247	-8.69111725296
chr2:198288673-198299720	4249	4272	-1.05346875793
chr2:198288673-198299720	4274	4277	-0.175578126322
chr2:198288673-198299720	4290	4292	-0.131683594742
chr2:198288673-198299720	4296	4300	-0.219472657903
chr2:198288673-198299720	4302	4347	-2.01914845271
chr2:198288673-198299720	4349	4719	-16.2848712164
chr2:198288673-198299720	4721	4723	-0.131683594742
chr2:198288673-198299720	4725	4815	-3.99440237384
chr2:198288673-198299720	4819	4820	-0.0877890631612
chr2:198288673-198299720	4824	4828	-0.219472657903
chr2:198288673-198299720	4830	4837	-0.351156252645
chr2:198288673-198299720	4839	4842	-0.175578126322
chr2:198288673-198299720	4844	4846	-0.131683594742
chr2:198288673-198299720	4848	4849	-0.0877890631612
chr2:198288673-198299720	4855	4856	-0.0877890631612
chr2:198288673-198299720	4858	4861	-0.175578126322
chr2:198288673-198299720	4863	4894	-1.40462501058
chr2:198288673-198299720	4896	4936	-1.79967579481
chr2:198288673-198299720	4938	4942	-0.219472657903
chr2:198288673-198299720	4944	4946	-0.131683594742
chr2:198288673-198299720	4949	4952	-0.175578126322
chr2:198288673-198299720	4954	4982	-1.27294141584
chr2:198288673-198299720	4984	4987	-0.175578126322
chr2:198288673-198299720	4989	4992	-0.175578126322
chr2:198288673-198299720	4994	5550	-24.4492540904
chr2:198288673-198299720	5557	5566	-0.438945315806
chr2:198288673-198299720	5568	5585	-0.790101568451
chr2:198288673-198299720	5587	5607	-0.921785163193
chr2:198288673-198299720	5614	5615	-0.0877890631612
chr2:198288673-198299720	5618	5620	-0.131683594742
chr2:198288673-198299720	5622	5624	-0.131683594742
chr2:198288673-198299720	5633	5634	-0.0877890631612
chr2:198288673-198299720	5650	5652	-0.131683594742
chr2:198288673-198299720	5655	5705	-2.23862111061
chr2:198288673-198299720	5707	5710	-0.175578126322
chr2:198288673-198299720	5712	5714	-0.131683594742
chr2:198288673-198299720	5718	5728	-0.482839847387
chr2:198288673-198299720	5730	5791	-2.721460958
chr2:198288673-198299720	5793	5795	-0.131683594742
chr2:198288673-198299720	5797	5800	-0.175578126322
chr2:198288673-198299720	5806	5808	-0.131683594742
chr2:198288673-198299720	5810	6552	-32.6136369644
chr2:198288673-198299720	6554	6562	-0.395050784226
chr2:198288673-198299720	6566	6614	-2.15083204745
chr2:198288673-198299720	6616	6650	-1.53630860532
chr2:198288673-198299720	6652	6670	-0.833996100032
chr2:198288673-198299720	6672	6673	-0.0877890631612
chr2:198288673-198299720	6675	6716	-1.84357032639
chr2:198288673-198299720	6718	6723	-0.263367189484
chr2:198288673-198299720	6725	6728	-0.175578126322
chr2:198288673-198299720	6730	6731	-0.0877890631612
chr2:198288673-198299720	6733	6748	-0.70231250529
chr2:198288673-198299720	6750	6755	-0.263367189484
chr2:198288673-198299720	6759	6803	-1.97525392113
chr2:198288673-198299720	6805	7139	-14.7046680795
chr2:198288673-198299720	7141	7145	-0.219472657903
chr2:198288673-198299720	7147	7155	-0.395050784226
chr2:198288673-198299720	7159	7161	-0.131683594742
chr2:198288673-198299720	7165	7172	-0.351156252645
chr2:198288673-198299720	7174	7222	-2.15083204745
chr2:198288673-198299720	7225	7227	-0.131683594742
chr2:198288673-198299720	7232	7239	-0.351156252645
chr2:198288673-198299720	7245	7269	-1.09736328952
chr2:198288673-198299720	7271	7306	-1.5802031369
chr2:198288673-198299720	7308	7335	-1.22904688426
chr2:198288673-198299720	7337	7350	-0.614523442129
chr2:198288673-198299720	7352	7375	-1.05346875793
chr2:198288673-198299720	7377	7393	-0.74620703687
chr2:198288673-198299720	7395	7408	-0.614523442129
chr2:198288673-198299720	7410	7412	-0.131683594742
chr2:198288673-198299720	7414	7464	-2.23862111061
chr2:198288673-198299720	7468	8643	-51.6199691388
chr2:198288673-198299720	8645	8649	-0.219472657903
chr2:198288673-198299720	8655	8656	-0.0877890631612
chr2:198288673-198299720	8658	8662	-0.219472657903
chr2:198288673-198299720	8666	8667	-0.0877890631612
chr2:198288673-198299720	8672	8674	-0.131683594742
chr2:198288673-198299720	8682	8695	-0.614523442129
chr2:198288673-198299720	8707	8710	-0.175578126322
chr2:198288673-198299720	8715	8845	-5.75018363706
chr2:198288673-198299720	8847	9236	-17.1188673164
NM_001005526	2	15	-11.847762078
NM_001005526	18	20	-2.53880615956
NM_001005526	25	26	-1.69253743971
NM_001005526	28	33	-5.07761231912
NM_001005526	38	41	-3.38507487941
NM_001005526	57	59	-2.53880615956
NM_001005526	64	69	-5.07761231912
NM_001005526	75	78	-3.38507487941
NM_001005526	81	83	-2.53880615956
NM_001005526	90	92	-2.53880615956
NM_001005526	101	102	-1.69253743971
NM_001005526	109	110	-1.69253743971
NM_001005526	117	118	-1.69253743971
NM_001005526	139	141	-2.53880615956
NM_001005526	159	160	-1.69253743971
NM_001005526	169	170	-1.69253743971
NM_001005526	185	187	-2.53880615956
NM_001005526	206	214	-7.61641847868
NM_001005526	217	218	-1.69253743971
NM_001005526	221	223	-2.53880615956
NM_001005526	232	234	-2.53880615956
NM_001005526	247	248	-1.69253743971
NM_001005526	250	251	-1.69253743971
NM_001005526	262	265	-3.38507487941
NM_001005526	280	282	-2.53880615956
NM_001005526	287	288	-1.69253743971
NM_001005526	307	308	-1.69253743971
NM_001005526	324	325	-1.69253743971
NM_001005526	328	329	-1.69253743971
NM_001005526	332	333	-1.69253743971
NM_001005526	354	355	-1.69253743971
NM_001005526	374	376	-2.53880615956
NM_001005526	379	381	-2.53880615956
NM_001005526	410	411	-1.69253743971
NM_001005526	422	443	-18.6179118368
NM_001005526	445	459	-12.6940307978
NM_001005526	461	463	-2.53880615956
NM_001005526	466	471	-5.07761231912
NM_001005526	474	476	-2.53880615956
NM_001005526	483	486	-3.38507487941
NM_001005526	489	493	-4.23134359927
NM_001005526	498	500	-2.53880615956
NM_001005526	509	511	-2.53880615956
NM_001005526	515	516	-1.69253743971
NM_001005526	518	519	-1.69253743971
NM_001005526	525	526	-1.69253743971
NM_001005526	530	532	-2.53880615956
NM_001005526	536	537	-1.69253743971
NM_001005526	541	542	-1.69253743971
NM_001005526	547	551	-4.23134359927
NM_001005526	553	555	-2.53880615956
NM_001005526	557	560	-3.38507487941
NM_001005526	563	566	-3.38507487941
NM_012433	2	15	-25.2530752729
NM_012433	18	20	-5.41137327277
NM_012433	25	26	-3.60758218184
NM_012433	28	33	-10.8227465455
NM_012433	38	41	-7.21516436369
NM_012433	57	59	-5.41137327277
NM_012433	64	69	-10.8227465455
NM_012433	75	78	-7.21516436369
NM_012433	81	83	-5.41137327277
NM_012433	90	92	-5.41137327277
NM_012433	101	102	-3.60758218184
NM_012433	109	110	-3.60758218184
NM_012433	117	118	-3.60758218184
NM_012433	139	141	-5.41137327277
NM_012433	159	160	-3.60758218184
NM_012433	169	170	-3.60758218184
NM_012433	185	187	-5.41137327277
NM_012433	206	214	-16.2341198183
NM_012433	217	218	-3.60758218184
NM_012433	221	223	-5.41137327277
NM_012433	232	234	-5.41137327277
NM_012433	247	248	-3.60758218184
NM_012433	250	251	-3.60758218184
NM_012433	262	265	-7.21516436369
NM_012433	280	282	-5.41137327277
NM_012433	287	288	-3.60758218184
NM_012433	307	308	-3.60758218184
NM_012433	324	325	-3.60758218184
NM_012433	328	329	-3.60758218184
NM_012433	332	333	-3.60758218184
NM_012433	354	355	-3.60758218184
NM_012433	374	376	-5.41137327277
NM_012433	379	381	-5.41137327277
NM_012433	410	411	-3.60758218184
NM_012433	419	420	-3.60758218184
NM_012433	422	425	-7.21516436369
NM_012433	432	434	-5.41137327277
NM_012433	436	441	-10.8227465455
NM_012433	449	451	-5.41137327277
NM_012433	455	460	-10.8227465455
NM_012433	462	464	-5.41137327277
NM_012433	478	480	-5.41137327277
NM_012433	484	485	-3.60758218184
NM_012433	502	503	-3.60758218184
NM_012433	521	522	-3.60758218184
NM_012433	524	527	-7.21516436369
NM_012433	530	532	-5.41137327277
NM_012433	537	538	-3.60758218184
NM_012433	540	543	-7.21516436369
NM_012433	572	578	-12.6265376365
NM_012433	586	587	-3.60758218184
NM_012433	595	596	-3.60758218184
NM_012433	619	620	-3.60758218184
NM_012433	630	633	-7.21516436369
NM_012433	636	637	-3.60758218184
NM_012433	639	640	-3.60758218184
NM_012433	642	647	-10.8227465455
NM_012433	676	677	-3.60758218184
NM_012433	679	683	-9.01895545461
NM_012433	688	691	-7.21516436369
NM_012433	698	699	-3.60758218184
NM_012433	702	705	-7.21516436369
NM_012433	713	715	-5.41137327277
NM_012433	725	726	-3.60758218184
NM_012433	732	733	-3.60758218184
NM_012433	738	739	-3.60758218184
NM_012433	749	752	-7.21516436369
NM_012433	760	761	-3.60758218184
NM_012433	803	806	-7.21516436369
NM_012433	817	818	-3.60758218184
NM_012433	832	833	-3.60758218184
NM_012433	843	844	-3.60758218184
NM_012433	851	852	-3.60758218184
NM_012433	872	874	-5.41137327277
NM_012433	879	880	-3.60758218184
NM_012433	885	888	-7.21516436369
NM_012433	895	896	-3.60758218184
NM_012433	914	916	-5.41137327277
NM_012433	947	953	-12.6265376365
NM_012433	962	963	-3.60758218184
NM_012433	968	969	-3.60758218184
NM_012433	995	996	-3.60758218184
NM_012433	1000	1002	-5.41137327277
NM_012433	1011	1013	-5.41137327277
NM_012433	1015	1017	-5.41137327277
NM_012433	1044	1045	-3.60758218184
NM_012433	1083	1086	-7.21516436369
NM_012433	1095	1096	-3.60758218184
NM_012433	1100	1103	-7.21516436369
NM_012433	1133	1135	-5.41137327277
NM_012433	1137	1138	-3.60758218184
NM_012433	1147	1148	-3.60758218184
NM_012433	1153	1154	-3.60758218184
NM_012433	1163	1165	-5.41137327277
NM_012433	1174	1175	-3.60758218184
NM_012433	1181	1183	-5.41137327277
NM_012433	1200	1201	-3.60758218184
NM_012433	1208	1209	-3.60758218184
NM_012433	1245	1246	-3.60758218184
NM_012433	1249	1250	-3.60758218184
NM_012433	1255	1256	-3.60758218184
NM_012433	1259	1260	-3.60758218184
NM_012433	1267	1268	-3.60758218184
NM_012433	1270	1271	-3.60758218184
NM_012433	1274	1275	-3.60758218184
NM_012433	1284	1286	-5.41137327277
NM_012433	1295	1297	-5.41137327277
NM_012433	1304	1305	-3.60758218184
NM_012433	1309	1311	-5.41137327277
NM_012433	1316	1317	-3.60758218184
NM_012433	1321	1323	-5.41137327277
NM_012433	1334	1337	-7.21516436369
NM_012433	1355	1356	-3.60758218184
NM_012433	1380	1381	-3.60758218184
NM_012433	1393	1395	-5.41137327277
NM_012433	1404	1405	-3.60758218184
NM_012433	1410	1411	-3.60758218184
NM_012433	1426	1429	-7.21516436369
NM_012433	1435	1437	-5.41137327277
NM_012433	1449	1454	-10.8227465455
NM_012433	1463	1464	-3.60758218184
NM_012433	1489	1490	-3.60758218184
NM_012433	1504	1505	-3.60758218184
NM_012433	1507	1508	-3.60758218184
NM_012433	1513	1516	-7.21516436369
NM_012433	1551	1552	-3.60758218184
NM_012433	1555	1556	-3.60758218184
NM_012433	1572	1573	-3.60758218184
NM_012433	1575	1576	-3.60758218184
NM_012433	1590	1592	-5.41137327277
NM_012433	1594	1596	-5.41137327277
NM_012433	1603	1604	-3.60758218184
NM_012433	1615	1617	-5.41137327277
NM_012433	1625	1630	-10.8227465455
NM_012433	1656	1658	-5.41137327277
NM_012433	1689	1690	-3.60758218184
NM_012433	1704	1707	-7.21516436369
NM_012433	1709	1710	-3.60758218184
NM_012433	1714	1715	-3.60758218184
NM_012433	1719	1720	-3.60758218184
NM_012433	1725	1726	-3.60758218184
NM_012433	1745	1746	-3.60758218184
NM_012433	1784	1785	-3.60758218184
NM_012433	1788	1793	-10.8227465455
NM_012433	1798	1802	-9.01895545461
NM_012433	1847	1848	-3.60758218184
NM_012433	1854	1858	-9.01895545461
NM_012433	1869	1870	-3.60758218184
NM_012433	1881	1883	-5.41137327277
NM_012433	1902	1903	-3.60758218184
NM_012433	1917	1919	-5.41137327277
NM_012433	1930	1931	-3.60758218184
NM_012433	1933	1934	-3.60758218184
NM_012433	1961	1962	-3.60758218184
NM_012433	1974	1975	-3.60758218184
NM_012433	1994	1995	-3.60758218184
NM_012433	2014	2015	-3.60758218184
NM_012433	2047	2048	-3.60758218184
NM_012433	2051	2052	-3.60758218184
NM_012433	2054	2055	-3.60758218184
NM_012433	2057	2058	-3.60758218184
NM_012433	2060	2062	-5.41137327277
NM_012433	2066	2067	-3.60758218184
NM_012433	2070	2072	-5.41137327277
NM_012433	2126	2127	-3.60758218184
NM_012433	2134	2136	-5.41137327277
NM_012433	2138	2139	-3.60758218184
NM_012433	2147	2148	-3.60758218184
NM_012433	2150	2151	-3.60758218184
NM_012433	2155	2157	-5.41137327277
NM_012433	2159	2161	-5.41137327277
NM_012433	2171	2175	-9.01895545461
NM_012433	2178	2179	-3.60758218184
NM_012433	2188	2189	-3.60758218184
NM_012433	2198	2203	-10.8227465455
NM_012433	2222	2224	-5.41137327277
NM_012433	2289	2290	-3.60758218184
NM_012433	2293	2295	-5.41137327277
NM_012433	2310	2311	-3.60758218184
NM_012433	2315	2317	-5.41137327277
NM_012433	2320	2322	-5.41137327277
NM_012433	2327	2328	-3.60758218184
NM_012433	2341	2343	-5.41137327277
NM_012433	2349	2350	-3.60758218184
NM_012433	2355	2356	-3.60758218184
NM_012433	2366	2367	-3.60758218184
NM_012433	2397	2399	-5.41137327277
NM_012433	2405	2406	-3.60758218184
NM_012433	2414	2416	-5.41137327277
NM_012433	2418	2419	-3.60758218184
NM_012433	2446	2447	-3.60758218184
NM_012433	2496	2499	-7.21516436369
NM_012433	2503	2504	-3.60758218184
NM_012433	2506	2507	-3.60758218184
NM_012433	2516	2517	-3.60758218184
NM_012433	2542	2543	-3.60758218184
NM_012433	2545	2547	-5.41137327277
