reference	start	end	pvalue
chr2:198283650-198285176	476	478	-3.48833425794
chr2:198283650-198285176	480	482	-3.48833425794
chr2:198283650-198285176	487	491	-5.81389042991
chr2:198283650-198285176	496	497	-2.32555617196
chr2:198283650-198285176	503	509	-8.13944660187
chr2:198283650-198285176	511	512	-2.32555617196
chr2:198283650-198285176	514	515	-2.32555617196
chr2:198283650-198285176	519	521	-3.48833425794
chr2:198283650-198285176	526	527	-2.32555617196
chr2:198283650-198285176	530	536	-8.13944660187
chr2:198283650-198285176	539	540	-2.32555617196
chr2:198283650-198285176	544	546	-3.48833425794
chr2:198283650-198285176	551	553	-3.48833425794
chr2:198283650-198285176	556	560	-5.81389042991
chr2:198283650-198285176	576	578	-3.48833425794
chr2:198283650-198285176	595	596	-2.32555617196
chr2:198283650-198285176	598	601	-4.65111234393
chr2:198283650-198285176	603	606	-4.65111234393
chr2:198283650-198285176	609	611	-3.48833425794
chr2:198283650-198285176	616	618	-3.48833425794
chr2:198283650-198285176	620	622	-3.48833425794
chr2:198283650-198285176	624	627	-4.65111234393
chr2:198283650-198285176	632	634	-3.48833425794
chr2:198283650-198285176	637	638	-2.32555617196
chr2:198283650-198285176	643	645	-3.48833425794
chr2:198283650-198285176	663	664	-2.32555617196
chr2:198283650-198285176	671	675	-5.81389042991
chr2:198283650-198285176	689	691	-3.48833425794
chr2:198283650-198285176	697	698	-2.32555617196
chr2:198283650-198285176	711	712	-2.32555617196
chr2:198283650-198285176	716	722	-8.13944660187
chr2:198283650-198285176	743	744	-2.32555617196
chr2:198283650-198285176	746	747	-2.32555617196
chr2:198283650-198285176	751	752	-2.32555617196
chr2:198283650-198285176	756	757	-2.32555617196
chr2:198283650-198285176	763	765	-3.48833425794
chr2:198283650-198285176	768	774	-8.13944660187
chr2:198283650-198285176	776	786	-12.7905589458
chr2:198283650-198285176	789	790	-2.32555617196
chr2:198283650-198285176	794	800	-8.13944660187
chr2:198283650-198285176	805	806	-2.32555617196
chr2:198283650-198285176	812	813	-2.32555617196
chr2:198283650-198285176	815	816	-2.32555617196
chr2:198283650-198285176	823	824	-2.32555617196
chr2:198283650-198285176	834	840	-8.13944660187
chr2:198283650-198285176	849	850	-2.32555617196
chr2:198283650-198285176	855	857	-3.48833425794
chr2:198283650-198285176	861	864	-4.65111234393
chr2:198283650-198285176	866	868	-3.48833425794
chr2:198283650-198285176	870	877	-9.30222468785
chr2:198283650-198285176	901	904	-4.65111234393
chr2:198283650-198285176	906	907	-2.32555617196
chr2:198283650-198285176	909	912	-4.65111234393
chr2:198283650-198285176	914	916	-3.48833425794
chr2:198283650-198285176	921	922	-2.32555617196
chr2:198283650-198285176	931	933	-3.48833425794
chr2:198283650-198285176	935	936	-2.32555617196
chr2:198283650-198285176	954	956	-3.48833425794
chr2:198283650-198285176	958	961	-4.65111234393
chr2:198283650-198285176	966	972	-8.13944660187
chr2:198283650-198285176	978	980	-3.48833425794
chr2:198283650-198285176	991	993	-3.48833425794
chr2:198283650-198285176	995	999	-5.81389042991
chr2:198283650-198285176	1001	1005	-5.81389042991
chr2:198283650-198285176	1007	1008	-2.32555617196
chr2:198283650-198285176	1011	1015	-5.81389042991
chr2:198283650-198285176	1017	1023	-8.13944660187
chr2:198283650-198285176	1025	1031	-8.13944660187
chr2:198283650-198285176	1036	1039	-4.65111234393
chr2:198283650-198285176	1041	1042	-2.32555617196
chr2:198283650-198285176	1052	1057	-6.97666851589
chr2:198283650-198285176	1070	1075	-6.97666851589
chr2:198283650-198285176	1078	1081	-4.65111234393
chr2:198283650-198285176	1083	1084	-2.32555617196
chr2:198283650-198285176	1086	1087	-2.32555617196
chr2:198283650-198285176	1096	1097	-2.32555617196
chr2:198283650-198285176	1101	1102	-2.32555617196
chr2:198283650-198285176	1108	1111	-4.65111234393
chr2:198283650-198285176	1113	1116	-4.65111234393
chr2:198283650-198285176	1118	1120	-3.48833425794
chr2:198283650-198285176	1127	1128	-2.32555617196
chr2:198283650-198285176	1132	1136	-5.81389042991
chr2:198283650-198285176	1142	1144	-3.48833425794
chr2:198283650-198285176	1152	1155	-4.65111234393
chr2:198283650-198285176	1159	1161	-3.48833425794
chr2:198283650-198285176	1164	1167	-4.65111234393
chr2:198283650-198285176	1169	1171	-3.48833425794
chr2:198283650-198285176	1177	1183	-8.13944660187
chr2:198283650-198285176	1185	1186	-2.32555617196
chr2:198283650-198285176	1206	1207	-2.32555617196
chr2:198283650-198285176	1217	1219	-3.48833425794
chr2:198283650-198285176	1223	1225	-3.48833425794
chr2:198283650-198285176	1228	1229	-2.32555617196
chr2:198283650-198285176	1231	1233	-3.48833425794
chr2:198283650-198285176	1235	1237	-3.48833425794
chr2:198283650-198285176	1244	1248	-5.81389042991
chr2:198283650-198285176	1250	1255	-6.97666851589
chr2:198283650-198285176	1257	1259	-3.48833425794
chr2:198283650-198285176	1268	1269	-2.32555617196
chr2:198283650-198285176	1273	1274	-2.32555617196
chr2:198283650-198285176	1296	1298	-3.48833425794
chr2:198283650-198285176	1314	1317	-4.65111234393
chr2:198283650-198285176	1322	1324	-3.48833425794
chr2:198283650-198285176	1328	1336	-10.4650027738
chr2:198283650-198285176	1338	1341	-4.65111234393
chr2:198283650-198285176	1344	1345	-2.32555617196
chr2:198283650-198285176	1356	1358	-3.48833425794
chr2:198283650-198285176	1362	1363	-2.32555617196
chr2:198283650-198285176	1366	1374	-10.4650027738
chr2:198283650-198285176	1376	1381	-6.97666851589
chr2:198283650-198285176	1399	1400	-2.32555617196
chr2:198283650-198285176	1402	1404	-3.48833425794
chr2:198283650-198285176	1408	1410	-3.48833425794
chr2:198283650-198285176	1413	1416	-4.65111234393
chr2:198283650-198285176	1423	1424	-2.32555617196
chr2:198283650-198285176	1429	1431	-3.48833425794
chr2:198283650-198285176	1433	1435	-3.48833425794
chr2:198283650-198285176	1437	1438	-2.32555617196
chr2:198283650-198285176	1442	1443	-2.32555617196
chr2:198283650-198285176	1452	1455	-4.65111234393
chr2:198283650-198285176	1457	1458	-2.32555617196
chr2:198283650-198285176	1464	1467	-4.65111234393
chr2:198283650-198285176	1472	1474	-3.48833425794
chr2:198285241-198285777	1	53	-2.21167160808
chr2:198285241-198285777	55	68	-0.584215141757
chr2:198285241-198285777	70	135	-2.75415709685
chr2:198285241-198285777	137	153	-0.709404100704
chr2:198285241-198285777	155	186	-1.33534889544
chr2:198285241-198285777	188	209	-0.918052365618
chr2:198285241-198285777	211	265	-2.29513091404
chr2:198285241-198285777	267	274	-0.333837223861
chr2:198285241-198285777	276	288	-0.542485488774
chr2:198285241-198285777	290	340	-2.12821230211
chr2:198285241-198285777	342	387	-1.9195640372
chr2:198285241-198285777	389	436	-2.00302334317
chr2:198285241-198285777	438	454	-0.709404100704
chr2:198285241-198285777	456	476	-0.876322712635
chr2:198285832-198288556	1	177	-13.0895859164
chr2:198285832-198288556	181	360	-13.3114433048
chr2:198285832-198288556	362	481	-8.87429553656
chr2:198285832-198288556	483	559	-5.69433963596
chr2:198285832-198288556	561	603	-3.1799559006
chr2:198285832-198288556	605	644	-2.95809851219
chr2:198285832-198288556	650	652	-0.221857388414
chr2:198285832-198288556	654	656	-0.221857388414
chr2:198285832-198288556	660	666	-0.517667239632
chr2:198285832-198288556	668	677	-0.739524628046
chr2:198285832-198288556	679	688	-0.739524628046
chr2:198285832-198288556	690	696	-0.517667239632
chr2:198285832-198288556	698	1113	-30.7642245267
chr2:198285832-198288556	1115	1121	-0.517667239632
chr2:198285832-198288556	1123	1499	-27.8800784774
chr2:198285832-198288556	1518	1519	-0.147904925609
chr2:198285832-198288556	1521	1522	-0.147904925609
chr2:198285832-198288556	1525	1526	-0.147904925609
chr2:198285832-198288556	1528	1530	-0.221857388414
chr2:198285832-198288556	1533	1535	-0.221857388414
chr2:198285832-198288556	1538	1539	-0.147904925609
chr2:198285832-198288556	1543	1545	-0.221857388414
chr2:198285832-198288556	1549	1553	-0.369762314023
chr2:198285832-198288556	1562	1566	-0.369762314023
chr2:198285832-198288556	1568	1575	-0.591619702437
chr2:198285832-198288556	1577	1578	-0.147904925609
chr2:198285832-198288556	1580	1582	-0.221857388414
chr2:198285832-198288556	1584	1586	-0.221857388414
chr2:198285832-198288556	1589	1591	-0.221857388414
chr2:198285832-198288556	1593	1627	-2.58833619816
chr2:198285832-198288556	1641	1643	-0.221857388414
chr2:198285832-198288556	1645	1648	-0.295809851219
chr2:198285832-198288556	1652	1654	-0.221857388414
chr2:198285832-198288556	1656	1657	-0.147904925609
chr2:198285832-198288556	1660	1661	-0.147904925609
chr2:198285832-198288556	1663	1691	-2.14462142133
chr2:198285832-198288556	1693	1721	-2.14462142133
chr2:198285832-198288556	1724	1780	-4.21529037986
chr2:198285832-198288556	1782	1866	-6.28595933839
chr2:198285832-198288556	1868	1972	-7.76500859449
chr2:198285832-198288556	1974	1992	-1.40509679329
chr2:198285832-198288556	1994	1998	-0.369762314023
chr2:198285832-198288556	2000	2004	-0.369762314023
chr2:198285832-198288556	2007	2010	-0.295809851219
chr2:198285832-198288556	2012	2013	-0.147904925609
chr2:198285832-198288556	2015	2022	-0.591619702437
chr2:198285832-198288556	2024	2070	-3.47576575182
chr2:198285832-198288556	2079	2080	-0.147904925609
chr2:198285832-198288556	2086	2087	-0.147904925609
chr2:198285832-198288556	2090	2091	-0.147904925609
chr2:198285832-198288556	2093	2104	-0.887429553656
chr2:198285832-198288556	2107	2109	-0.221857388414
chr2:198285832-198288556	2111	2113	-0.221857388414
chr2:198285832-198288556	2115	2146	-2.36647880975
chr2:198285832-198288556	2152	2153	-0.147904925609
chr2:198285832-198288556	2155	2165	-0.813477090851
chr2:198285832-198288556	2167	2168	-0.147904925609
chr2:198285832-198288556	2172	2200	-2.14462142133
chr2:198285832-198288556	2202	2203	-0.147904925609
chr2:198285832-198288556	2207	2210	-0.295809851219
chr2:198285832-198288556	2214	2219	-0.443714776828
chr2:198288673-198299720	1	390	-20.931052055
chr2:198288673-198299720	392	498	-5.74262197406
chr2:198288673-198299720	500	1079	-31.1282312612
chr2:198288673-198299720	1081	1108	-1.50274219882
chr2:198288673-198299720	1110	1238	-6.92334798742
chr2:198288673-198299720	1241	1243	-0.161008092731
chr2:198288673-198299720	1247	1249	-0.161008092731
chr2:198288673-198299720	1251	1256	-0.322016185461
chr2:198288673-198299720	1258	1259	-0.107338728487
chr2:198288673-198299720	1261	1262	-0.107338728487
chr2:198288673-198299720	1269	1271	-0.161008092731
chr2:198288673-198299720	1275	1276	-0.107338728487
chr2:198288673-198299720	1278	1279	-0.107338728487
chr2:198288673-198299720	1282	1291	-0.536693642435
chr2:198288673-198299720	1293	1308	-0.858709827896
chr2:198288673-198299720	1310	1321	-0.644032370922
chr2:198288673-198299720	1323	1336	-0.751371099409
chr2:198288673-198299720	1344	1347	-0.214677456974
chr2:198288673-198299720	1349	1350	-0.107338728487
chr2:198288673-198299720	1357	1358	-0.107338728487
chr2:198288673-198299720	1364	1365	-0.107338728487
chr2:198288673-198299720	1367	1369	-0.161008092731
chr2:198288673-198299720	1379	1380	-0.107338728487
chr2:198288673-198299720	1387	1391	-0.268346821218
chr2:198288673-198299720	1394	1397	-0.214677456974
chr2:198288673-198299720	1399	1406	-0.429354913948
chr2:198288673-198299720	1410	1419	-0.536693642435
chr2:198288673-198299720	1421	1424	-0.214677456974
chr2:198288673-198299720	1426	1428	-0.161008092731
chr2:198288673-198299720	1430	1431	-0.107338728487
chr2:198288673-198299720	1435	1439	-0.268346821218
chr2:198288673-198299720	1444	1448	-0.268346821218
chr2:198288673-198299720	1456	1458	-0.161008092731
chr2:198288673-198299720	1460	1463	-0.214677456974
chr2:198288673-198299720	1466	1468	-0.161008092731
chr2:198288673-198299720	1478	1804	-17.5498821076
chr2:198288673-198299720	1808	1820	-0.697701735166
chr2:198288673-198299720	1824	1825	-0.107338728487
chr2:198288673-198299720	1827	1844	-0.966048556384
chr2:198288673-198299720	1846	1859	-0.751371099409
chr2:198288673-198299720	1861	2355	-26.5663353005
chr2:198288673-198299720	2359	2365	-0.375685549705
chr2:198288673-198299720	2367	2368	-0.107338728487
chr2:198288673-198299720	2370	2371	-0.107338728487
chr2:198288673-198299720	2374	2381	-0.429354913948
chr2:198288673-198299720	2383	2397	-0.805040463653
chr2:198288673-198299720	2399	2411	-0.697701735166
chr2:198288673-198299720	2419	2422	-0.214677456974
chr2:198288673-198299720	2425	2432	-0.429354913948
chr2:198288673-198299720	2434	2447	-0.751371099409
chr2:198288673-198299720	2451	2453	-0.161008092731
chr2:198288673-198299720	2455	2665	-11.3242358554
chr2:198288673-198299720	2667	3742	-57.748235926
chr2:198288673-198299720	3744	3781	-2.03943584125
chr2:198288673-198299720	3783	3785	-0.161008092731
chr2:198288673-198299720	3787	3788	-0.107338728487
chr2:198288673-198299720	3796	3798	-0.161008092731
chr2:198288673-198299720	3814	3816	-0.161008092731
chr2:198288673-198299720	3818	3819	-0.107338728487
chr2:198288673-198299720	3821	3822	-0.107338728487
chr2:198288673-198299720	3824	3830	-0.375685549705
chr2:198288673-198299720	3832	3834	-0.161008092731
chr2:198288673-198299720	3836	3840	-0.268346821218
chr2:198288673-198299720	3845	3846	-0.107338728487
chr2:198288673-198299720	3851	3852	-0.107338728487
chr2:198288673-198299720	3865	3866	-0.107338728487
chr2:198288673-198299720	3868	3870	-0.161008092731
chr2:198288673-198299720	3877	3878	-0.107338728487
chr2:198288673-198299720	3887	3888	-0.107338728487
chr2:198288673-198299720	3893	3894	-0.107338728487
chr2:198288673-198299720	3898	3924	-1.44907283458
chr2:198288673-198299720	3926	3976	-2.73713757642
chr2:198288673-198299720	3979	3984	-0.322016185461
chr2:198288673-198299720	3986	3991	-0.322016185461
chr2:198288673-198299720	3993	3999	-0.375685549705
chr2:198288673-198299720	4001	4015	-0.805040463653
chr2:198288673-198299720	4017	4253	-12.7196393257
chr2:198288673-198299720	4255	4267	-0.697701735166
chr2:198288673-198299720	4269	4270	-0.107338728487
chr2:198288673-198299720	4272	4275	-0.214677456974
chr2:198288673-198299720	4277	4278	-0.107338728487
chr2:198288673-198299720	4289	4293	-0.268346821218
chr2:198288673-198299720	4295	4296	-0.107338728487
chr2:198288673-198299720	4298	4299	-0.107338728487
chr2:198288673-198299720	4301	4302	-0.107338728487
chr2:198288673-198299720	4304	4307	-0.214677456974
chr2:198288673-198299720	4309	4555	-13.2563329682
chr2:198288673-198299720	4557	4719	-8.7481063717
chr2:198288673-198299720	4721	4746	-1.39540347033
chr2:198288673-198299720	4748	4755	-0.429354913948
chr2:198288673-198299720	4757	4763	-0.375685549705
chr2:198288673-198299720	4765	4817	-2.84447630491
chr2:198288673-198299720	4824	4837	-0.751371099409
chr2:198288673-198299720	4839	4841	-0.161008092731
chr2:198288673-198299720	4844	4845	-0.107338728487
chr2:198288673-198299720	4847	4852	-0.322016185461
chr2:198288673-198299720	4856	4860	-0.268346821218
chr2:198288673-198299720	4863	4866	-0.214677456974
chr2:198288673-198299720	4868	4891	-1.28806474184
chr2:198288673-198299720	4893	4903	-0.590363006679
chr2:198288673-198299720	4905	4938	-1.82475838428
chr2:198288673-198299720	4940	4942	-0.161008092731
chr2:198288673-198299720	4946	4947	-0.107338728487
chr2:198288673-198299720	4949	4954	-0.322016185461
chr2:198288673-198299720	4956	4978	-1.2343953776
chr2:198288673-198299720	4980	4987	-0.429354913948
chr2:198288673-198299720	4989	4992	-0.214677456974
chr2:198288673-198299720	4996	5549	-29.7328277909
chr2:198288673-198299720	5551	5555	-0.268346821218
chr2:198288673-198299720	5559	5563	-0.268346821218
chr2:198288673-198299720	5567	5586	-1.07338728487
chr2:198288673-198299720	5588	5597	-0.536693642435
chr2:198288673-198299720	5599	5605	-0.375685549705
chr2:198288673-198299720	5607	5609	-0.161008092731
chr2:198288673-198299720	5619	5621	-0.161008092731
chr2:198288673-198299720	5633	5634	-0.107338728487
chr2:198288673-198299720	5638	5639	-0.107338728487
chr2:198288673-198299720	5647	5648	-0.107338728487
chr2:198288673-198299720	5650	5653	-0.214677456974
chr2:198288673-198299720	5657	5659	-0.161008092731
chr2:198288673-198299720	5661	5667	-0.375685549705
chr2:198288673-198299720	5669	5702	-1.82475838428
chr2:198288673-198299720	5708	5710	-0.161008092731
chr2:198288673-198299720	5713	5719	-0.375685549705
chr2:198288673-198299720	5721	5726	-0.322016185461
chr2:198288673-198299720	5728	5733	-0.322016185461
chr2:198288673-198299720	5735	5789	-2.95181503339
chr2:198288673-198299720	5793	5795	-0.161008092731
chr2:198288673-198299720	5797	5800	-0.214677456974
chr2:198288673-198299720	5802	5804	-0.161008092731
chr2:198288673-198299720	5806	5850	-2.41512139096
chr2:198288673-198299720	5854	6556	-37.7295630632
chr2:198288673-198299720	6559	6560	-0.107338728487
chr2:198288673-198299720	6562	6564	-0.161008092731
chr2:198288673-198299720	6566	6571	-0.322016185461
chr2:198288673-198299720	6573	6608	-1.93209711277
chr2:198288673-198299720	6610	6639	-1.61008092731
chr2:198288673-198299720	6641	6666	-1.39540347033
chr2:198288673-198299720	6669	6671	-0.161008092731
chr2:198288673-198299720	6673	6746	-3.97153295402
chr2:198288673-198299720	6750	6758	-0.483024278192
chr2:198288673-198299720	6760	6800	-2.20044393398
chr2:198288673-198299720	6802	7137	-18.0329063858
chr2:198288673-198299720	7139	7144	-0.322016185461
chr2:198288673-198299720	7146	7151	-0.322016185461
chr2:198288673-198299720	7153	7162	-0.536693642435
chr2:198288673-198299720	7164	7172	-0.483024278192
chr2:198288673-198299720	7174	7223	-2.68346821218
chr2:198288673-198299720	7230	7236	-0.375685549705
chr2:198288673-198299720	7241	7259	-1.01971792063
chr2:198288673-198299720	7261	7342	-4.40088786797
chr2:198288673-198299720	7344	7355	-0.644032370922
chr2:198288673-198299720	7357	7360	-0.214677456974
chr2:198288673-198299720	7364	7419	-3.00548439764
chr2:198288673-198299720	7421	7727	-16.4764948228
chr2:198288673-198299720	7729	8110	-20.501697141
chr2:198288673-198299720	8112	8643	-28.5521017776
chr2:198288673-198299720	8648	8649	-0.107338728487
chr2:198288673-198299720	8657	8658	-0.107338728487
chr2:198288673-198299720	8660	8662	-0.161008092731
chr2:198288673-198299720	8666	8669	-0.214677456974
chr2:198288673-198299720	8677	8679	-0.161008092731
chr2:198288673-198299720	8682	8684	-0.161008092731
chr2:198288673-198299720	8686	8693	-0.429354913948
chr2:198288673-198299720	8704	8718	-0.805040463653
NM_001005526	1	14	-18.0055571867
NM_001005526	17	20	-5.14444491047
NM_001005526	24	33	-12.8611122762
NM_001005526	54	56	-3.85833368286
NM_001005526	64	67	-5.14444491047
NM_001005526	69	71	-3.85833368286
NM_001005526	76	78	-3.85833368286
NM_001005526	80	84	-6.43055613809
NM_001005526	87	89	-3.85833368286
NM_001005526	91	92	-2.57222245524
NM_001005526	102	103	-2.57222245524
NM_001005526	150	156	-9.00277859333
NM_001005526	158	159	-2.57222245524
NM_001005526	168	170	-3.85833368286
NM_001005526	179	180	-2.57222245524
NM_001005526	186	187	-2.57222245524
NM_001005526	206	209	-5.14444491047
NM_001005526	212	213	-2.57222245524
NM_001005526	220	223	-5.14444491047
NM_001005526	231	234	-5.14444491047
NM_001005526	239	240	-2.57222245524
NM_001005526	243	244	-2.57222245524
NM_001005526	249	251	-3.85833368286
NM_001005526	256	258	-3.85833368286
NM_001005526	280	281	-2.57222245524
NM_001005526	287	288	-2.57222245524
NM_001005526	297	298	-2.57222245524
NM_001005526	300	302	-3.85833368286
NM_001005526	364	366	-3.85833368286
NM_001005526	375	376	-2.57222245524
NM_001005526	378	379	-2.57222245524
NM_001005526	411	413	-3.85833368286
NM_001005526	422	444	-29.5805582352
NM_001005526	446	457	-15.4333347314
NM_001005526	467	469	-3.85833368286
NM_001005526	471	477	-9.00277859333
NM_001005526	485	486	-2.57222245524
NM_001005526	490	493	-5.14444491047
NM_001005526	507	508	-2.57222245524
NM_001005526	515	517	-3.85833368286
NM_001005526	524	525	-2.57222245524
NM_001005526	534	537	-5.14444491047
NM_001005526	541	542	-2.57222245524
NM_001005526	546	549	-5.14444491047
NM_001005526	555	560	-7.71666736571
NM_001005526	563	567	-6.43055613809
NM_012433	1	14	-32.352478464
NM_012433	17	20	-9.24356527542
NM_012433	24	33	-23.1089131885
NM_012433	54	56	-6.93267395656
NM_012433	64	67	-9.24356527542
NM_012433	69	71	-6.93267395656
NM_012433	76	78	-6.93267395656
NM_012433	80	84	-11.5544565943
NM_012433	87	89	-6.93267395656
NM_012433	91	92	-4.62178263771
NM_012433	102	103	-4.62178263771
NM_012433	150	156	-16.176239232
NM_012433	158	159	-4.62178263771
NM_012433	168	170	-6.93267395656
NM_012433	179	180	-4.62178263771
NM_012433	186	187	-4.62178263771
NM_012433	206	209	-9.24356527542
NM_012433	212	213	-4.62178263771
NM_012433	220	223	-9.24356527542
NM_012433	231	234	-9.24356527542
NM_012433	239	240	-4.62178263771
NM_012433	243	244	-4.62178263771
NM_012433	249	251	-6.93267395656
NM_012433	256	258	-6.93267395656
NM_012433	280	281	-4.62178263771
NM_012433	287	288	-4.62178263771
NM_012433	297	298	-4.62178263771
NM_012433	300	302	-6.93267395656
NM_012433	364	366	-6.93267395656
NM_012433	375	376	-4.62178263771
NM_012433	378	379	-4.62178263771
NM_012433	411	413	-6.93267395656
NM_012433	429	430	-4.62178263771
NM_012433	432	436	-11.5544565943
NM_012433	438	440	-6.93267395656
NM_012433	450	451	-4.62178263771
NM_012433	455	457	-6.93267395656
NM_012433	479	480	-4.62178263771
NM_012433	509	510	-4.62178263771
NM_012433	512	513	-4.62178263771
NM_012433	518	519	-4.62178263771
NM_012433	521	522	-4.62178263771
NM_012433	524	527	-9.24356527542
NM_012433	531	532	-4.62178263771
NM_012433	541	543	-6.93267395656
NM_012433	578	579	-4.62178263771
NM_012433	602	603	-4.62178263771
NM_012433	613	614	-4.62178263771
NM_012433	631	633	-6.93267395656
NM_012433	637	638	-4.62178263771
NM_012433	642	643	-4.62178263771
NM_012433	655	656	-4.62178263771
NM_012433	679	683	-11.5544565943
NM_012433	689	690	-4.62178263771
NM_012433	696	697	-4.62178263771
NM_012433	700	701	-4.62178263771
NM_012433	714	715	-4.62178263771
NM_012433	737	741	-11.5544565943
NM_012433	749	751	-6.93267395656
NM_012433	777	778	-4.62178263771
NM_012433	789	790	-4.62178263771
NM_012433	795	797	-6.93267395656
NM_012433	803	804	-4.62178263771
NM_012433	815	817	-6.93267395656
NM_012433	832	833	-4.62178263771
NM_012433	839	841	-6.93267395656
NM_012433	879	883	-11.5544565943
NM_012433	886	887	-4.62178263771
NM_012433	895	896	-4.62178263771
NM_012433	916	918	-6.93267395656
NM_012433	945	947	-6.93267395656
NM_012433	962	963	-4.62178263771
NM_012433	968	969	-4.62178263771
NM_012433	990	992	-6.93267395656
NM_012433	995	996	-4.62178263771
NM_012433	1016	1018	-6.93267395656
NM_012433	1041	1043	-6.93267395656
NM_012433	1067	1068	-4.62178263771
NM_012433	1101	1103	-6.93267395656
NM_012433	1143	1145	-6.93267395656
NM_012433	1151	1153	-6.93267395656
NM_012433	1175	1176	-4.62178263771
NM_012433	1193	1194	-4.62178263771
NM_012433	1214	1216	-6.93267395656
NM_012433	1220	1224	-11.5544565943
NM_012433	1249	1251	-6.93267395656
NM_012433	1255	1256	-4.62178263771
NM_012433	1270	1271	-4.62178263771
NM_012433	1279	1280	-4.62178263771
NM_012433	1295	1296	-4.62178263771
NM_012433	1308	1310	-6.93267395656
NM_012433	1321	1323	-6.93267395656
NM_012433	1354	1356	-6.93267395656
NM_012433	1360	1361	-4.62178263771
NM_012433	1379	1380	-4.62178263771
NM_012433	1382	1384	-6.93267395656
NM_012433	1389	1391	-6.93267395656
NM_012433	1393	1395	-6.93267395656
NM_012433	1410	1411	-4.62178263771
NM_012433	1420	1421	-4.62178263771
NM_012433	1426	1427	-4.62178263771
NM_012433	1429	1430	-4.62178263771
NM_012433	1441	1442	-4.62178263771
NM_012433	1448	1455	-18.4871305508
NM_012433	1458	1459	-4.62178263771
NM_012433	1474	1475	-4.62178263771
NM_012433	1492	1493	-4.62178263771
NM_012433	1504	1506	-6.93267395656
NM_012433	1529	1530	-4.62178263771
NM_012433	1532	1533	-4.62178263771
NM_012433	1555	1560	-13.8653479131
NM_012433	1575	1577	-6.93267395656
NM_012433	1594	1597	-9.24356527542
NM_012433	1604	1606	-6.93267395656
NM_012433	1620	1622	-6.93267395656
NM_012433	1626	1628	-6.93267395656
NM_012433	1635	1636	-4.62178263771
NM_012433	1649	1650	-4.62178263771
NM_012433	1658	1660	-6.93267395656
NM_012433	1681	1684	-9.24356527542
NM_012433	1708	1710	-6.93267395656
NM_012433	1719	1720	-4.62178263771
NM_012433	1727	1728	-4.62178263771
NM_012433	1767	1768	-4.62178263771
NM_012433	1777	1778	-4.62178263771
NM_012433	1787	1790	-9.24356527542
NM_012433	1792	1793	-4.62178263771
NM_012433	1795	1797	-6.93267395656
NM_012433	1822	1824	-6.93267395656
NM_012433	1848	1850	-6.93267395656
NM_012433	1884	1887	-9.24356527542
NM_012433	1889	1890	-4.62178263771
NM_012433	1897	1898	-4.62178263771
NM_012433	1923	1925	-6.93267395656
NM_012433	1938	1940	-6.93267395656
NM_012433	1942	1943	-4.62178263771
NM_012433	1950	1952	-6.93267395656
NM_012433	1954	1955	-4.62178263771
NM_012433	1967	1968	-4.62178263771
NM_012433	1994	1995	-4.62178263771
NM_012433	2048	2049	-4.62178263771
NM_012433	2051	2052	-4.62178263771
NM_012433	2054	2055	-4.62178263771
NM_012433	2059	2061	-6.93267395656
NM_012433	2066	2067	-4.62178263771
NM_012433	2108	2109	-4.62178263771
NM_012433	2125	2127	-6.93267395656
NM_012433	2137	2138	-4.62178263771
NM_012433	2156	2159	-9.24356527542
NM_012433	2161	2163	-6.93267395656
NM_012433	2167	2169	-6.93267395656
NM_012433	2179	2180	-4.62178263771
NM_012433	2199	2200	-4.62178263771
NM_012433	2202	2203	-4.62178263771
NM_012433	2232	2233	-4.62178263771
NM_012433	2247	2249	-6.93267395656
NM_012433	2269	2270	-4.62178263771
NM_012433	2301	2302	-4.62178263771
NM_012433	2306	2307	-4.62178263771
NM_012433	2309	2311	-6.93267395656
NM_012433	2321	2322	-4.62178263771
NM_012433	2341	2343	-6.93267395656
NM_012433	2355	2356	-4.62178263771
NM_012433	2362	2363	-4.62178263771
NM_012433	2380	2381	-4.62178263771
NM_012433	2414	2418	-11.5544565943
NM_012433	2426	2427	-4.62178263771
NM_012433	2439	2441	-6.93267395656
NM_012433	2443	2445	-6.93267395656
NM_012433	2450	2451	-4.62178263771
NM_012433	2497	2498	-4.62178263771
NM_012433	2507	2508	-4.62178263771
NM_012433	2525	2526	-4.62178263771
NM_012433	2545	2546	-4.62178263771
NM_012433	2568	2569	-4.62178263771
NM_012433	2615	2616	-4.62178263771
NM_012433	2626	2627	-4.62178263771
NM_012433	2646	2647	-4.62178263771
NM_012433	2684	2685	-4.62178263771
NM_012433	2687	2690	-9.24356527542
NM_012433	2695	2696	-4.62178263771
NM_012433	2751	2752	-4.62178263771
NM_012433	2774	2775	-4.62178263771
NM_012433	2785	2786	-4.62178263771
NM_012433	2794	2795	-4.62178263771
NM_012433	2805	2806	-4.62178263771
NM_012433	2812	2813	-4.62178263771
NM_012433	2817	2819	-6.93267395656
NM_012433	2856	2857	-4.62178263771
NM_012433	2861	2862	-4.62178263771
NM_012433	2865	2866	-4.62178263771
NM_012433	2869	2871	-6.93267395656
NM_012433	2885	2886	-4.62178263771
NM_012433	2947	2948	-4.62178263771
NM_012433	2952	2953	-4.62178263771
NM_012433	2955	2956	-4.62178263771
NM_012433	2964	2965	-4.62178263771
NM_012433	2977	2980	-9.24356527542
NM_012433	3014	3015	-4.62178263771
NM_012433	3035	3036	-4.62178263771
